,index,J_true,J_obs,Q_true,Q_obs
0,600,0.0,0.0008267441384851766,0.0018487395059604511,0.001867770779255878
1,601,0.04,0.03996556381547657,0.0022461484694400297,0.002214767788615627
2,602,0.09,0.08984886531999207,0.0031602510895500295,0.003138814038022551
3,603,0.02,0.020487092743385008,0.00333566514070055,0.003322367636786583
4,604,0.03,0.030264514024288192,0.0036134186288182524,0.003553654369105122
5,605,0.04,0.03961506210008231,0.003992445518101396,0.003927932066552443
6,606,0.05,0.050473543453092407,0.00447169087728784,0.0045245349684847214
7,607,0.03,0.030828060861495334,0.004737610763982759,0.004682501854007551
8,608,0.0,0.0004981516381997811,0.004688260651857939,0.004735683184179578
9,609,0.01,0.009013911444067931,0.004743591270067752,0.004749644319676076
10,610,0.03,0.030312202426489337,0.005006678861004547,0.0049159791586026675
11,611,0.05,0.04964390840160636,0.0054753592895357495,0.005469856516855496
12,612,0.04,0.04018711023693318,0.005834990963603085,0.005779159902753017
13,613,0.01,0.010012432092507273,0.005878376474398887,0.005875803854927947
14,614,0.02,0.020883730137377016,0.006025476719457232,0.006047309697001767
15,615,0.02,0.01974682531617432,0.006171044670296218,0.00623815620791288
16,616,0.02,0.019506980033869564,0.006315096288313966,0.006256452464153296
17,617,0.0,0.0004912610288352722,0.006249314035310695,0.006348944142195586
18,618,0.0,0.0002790188220740099,0.006184217014109542,0.006145741777351177
19,619,0.0,0.00017067441948505048,0.006119798086879235,0.006085859343849303
20,620,0.0,0.0004956347228632977,0.006056050190140909,0.006093113654470747
21,621,0.0,0.0001086368249220311,0.0059929663339936086,0.00607447089173564
22,622,0.0,0.0006757438712661889,0.005930539601347842,0.005881381623452382
23,623,0.0,0.0006017323007355453,0.005868763147167135,0.00584221074050302
24,624,0.0,0.0008395395832355835,0.005807630197717478,0.005718429599771947
25,625,0.0,0.0008552351306019732,0.005747134049824588,0.0057944062542116094
26,626,0.0,0.0013622025298330473,0.005687268070138915,0.005696701512616421
27,627,0.0,0.0002788182359597299,0.005628025694408302,0.005683780378665421
28,628,0.0,0.00032504212142966813,0.005569400426758215,0.005546998724004396
29,629,0.0,0.0005766990964080057,0.005511385838979484,0.0055525934583031105
30,630,0.0,9.241932257008067e-05,0.005453975569823448,0.005570568105895927
31,631,0.0,0.0004306061958740108,0.005397163324304454,0.005345981401442487
32,632,0.0,0.00045222610052745096,0.005340942873009616,0.005368011422929071
33,633,0.0,0.0001969276437509304,0.0052853080514157665,0.0052604264428491665
34,634,0.0,0.0009680099930262138,0.005230252759213519,0.005211074959878337
35,635,0.0,3.083818918059949e-06,0.005175770959638378,0.005125769673372647
36,636,0.0,0.00027713574614677525,0.005121856678808811,0.005139421515006905
37,637,0.0,0.00016127532307406176,0.00506850400507122,0.005051954967570678
38,638,0.0,0.0004563271670893581,0.005015707088351728,0.005046660270930295
39,639,0.0,0.00032693496556314856,0.004963460139514731,0.004922755470671218
40,640,0.0,0.0004831326099639592,0.0049117574297281195,0.004885959054799712
41,641,0.0,9.056431748759009e-05,0.0048605932898351184,0.004897537809501708
42,642,0.0,0.00042520847207511966,0.004809962109732669,0.004757670431726836
43,643,0.0,0.00020850770752571963,0.004759858337756288,0.004800444917281409
44,644,0.0,0.00019007647787757013,0.004710276480071327,0.00469257727709228
45,645,0.0,3.15050880082001e-05,0.004661211100070584,0.004667297670164982
46,646,0.0,0.00019275518057320677,0.0046126568177781825,0.00462575133324577
47,647,0.0,0.0003723802657797304,0.00456460830925966,0.004556394884621624
48,648,0.0,0.00023294206544791505,0.004517060306038205,0.004445318962399323
49,649,0.0,0.0001823676075847767,0.004470007594516974,0.004565142304561481
50,650,0.0,0.00022244644261843957,0.004423445015407422,0.004454693129377951
